,open,high,low,close,volume
41,233.5700,236.1200,233.1700,235.2600,2524389
42,233.2500,233.4400,230.4600,233.2600,3469322
43,235.1000,235.8300,231.8100,233.0200,3142031
44,229.2000,234.9500,228.5000,234.3000,5083566
45,228.1100,229.3450,227.0401,228.6200,3245342
46,225.3800,227.6700,225.0200,227.1200,3457952
47,223.7500,226.0800,223.2700,226.0000,3554328
48,219.5000,222.8300,219.2700,222.7200,3788265
49,218.3100,220.2000,215.7980,219.7300,3343399
50,220.6300,221.1000,215.9000,219.3500,3548374
51,220.6500,221.3200,219.0200,221.0800,3544264
52,223.0000,224.1500,220.7700,220.8400,3830335
53,222.1100,224.0000,221.3550,223.4300,2673210
54,221.1700,221.8500,220.1600,221.2300,2537751
55,219.7800,221.1900,218.1600,220.9700,3184114
56,218.0000,220.6200,217.2700,220.5000,4074755
57,214.3300,217.8500,213.7400,217.7000,9958980
58,218.0100,218.4800,210.3700,213.8900,5279559
59,214.1300,216.8600,213.5900,214.9400,3482764
60,217.2500,218.8400,213.0000,214.1300,5635210
61,215.8800,217.9000,215.5200,217.1600,4176257
62,212.4800,216.0900,212.1300,214.7900,4572344
63,210.0000,212.6500,208.2650,211.6100,4616446
64,207.7600,210.1200,203.0400,209.8900,5554309
65,204.2000,205.8300,202.8700,205.3200,3070644
66,201.9400,205.0500,201.4300,203.5300,3705004
67,202.3800,204.1000,199.3350,200.7400,3304491
68,204.0800,205.9500,200.9600,202.5900,3229345
69,200.7600,204.3600,200.5000,204.1100,3111332
70,201.9100,204.7200,200.2100,201.2800,3874697
71,199.1100,202.1700,198.7300,202.1300,4750999
72,199.3000,201.1200,198.2700,198.9000,2989594
73,199.0000,200.0000,197.4900,198.4600,2645244
74,197.4400,199.4000,196.9700,198.7300,2617229
75,196.0000,198.3450,195.9000,197.9800,2567217
76,196.7900,197.3800,194.3900,196.1000,2321961
77,197.2500,197.9200,195.5700,195.9600,1969496
78,195.9700,197.3300,194.1150,197.2100,2579343
79,194.5900,196.2100,193.7500,196.0300,1790371
80,193.8400,195.5250,193.7150,194.7300,2361378
81,193.5800,194.3500,192.8600,193.7800,2494472
82,193.5100,194.2500,193.2800,193.9500,2471985
83,191.1500,193.0900,190.7300,192.3200,1895114
84,190.2900,191.3100,189.2100,190.9900,2178862
85,191.2500,191.5761,189.0001,189.4800,2290421
86,191.1800,192.6300,189.0400,191.4500,2773706
87,187.5000,192.8800,187.0000,192.6100,3712698
88,188.0800,189.8700,186.7000,186.8000,3801942
89,184.7000,188.9000,183.6400,186.8000,3632517
90,184.5500,185.2550,181.8100,183.3100,4975002
91,188.7800,189.2600,185.7000,189.1200,4548824
92,192.8100,193.6350,188.2900,189.6600,4085354
93,191.0000,194.5499,189.9900,192.1400,5558405
94,191.4800,192.7700,189.0900,191.0400,3064978
95,193.1800,193.2900,189.1800,191.5000,3336806
96,190.5100,193.5700,189.6220,191.7500,4294875
97,186.8000,196.2600,185.3000,191.9800,9532802
98,184.1400,185.0714,183.1450,184.0200,6962071
99,184.3600,185.3800,183.0100,184.1000,2180225
100,183.4000,184.9700,182.8600,184.1500,2488525
101,186.3300,187.0000,181.9500,183.2500,3816039
102,186.6400,189.4700,185.1000,185.2200,3487808
103,185.4400,187.9400,185.0700,187.4500,4225302
104,184.6700,186.6000,184.5200,185.8100,3374526
105,183.3800,184.9000,182.6000,182.8800,2925794
106,178.5600,184.1600,178.5000,182.8300,4785565
107,177.6500,179.4400,176.6200,178.3100,2807145
108,176.6000,178.2200,174.4500,177.8400,3462182
109,177.6000,177.7000,175.5800,176.4800,2513305
110,176.4100,178.5900,176.0100,177.6400,2503038
111,175.7400,176.0900,173.9500,176.0200,2085970
112,177.8800,177.9800,175.1700,175.7300,1649049
113,174.8400,177.4850,174.3200,177.3000,2883275
114,173.4500,176.4600,173.3800,175.1000,3320961
115,170.8500,173.4600,170.5300,172.9500,4193459
116,171.1200,172.5000,170.4800,170.8500,2894001
117,171.2800,172.6800,170.4100,171.8700,2779016
118,175.1400,175.7526,171.4200,172.6000,4119267
119,175.0000,178.4599,174.1500,175.0100,4864735
120,173.9700,174.9600,171.4000,172.4600,10182025
121,174.0800,174.2800,171.2200,173.9200,4723078
122,170.0000,170.7500,168.3800,170.5500,3386442
123,168.7600,169.7200,167.5000,169.5000,3239815
124,168.2900,169.4700,167.2300,169.2100,2777717
125,169.0100,169.5900,168.3350,169.1200,3525717
126,171.3500,172.4700,168.1010,169.0000,3522698
127,169.9800,170.0000,166.8100,169.3200,2951251
128,169.5500,170.7600,168.8800,170.3800,3444684
129,168.1800,171.3050,168.0600,170.0100,3475495
130,167.3800,168.4400,166.8000,168.2000,2207263
131,166.4100,167.7900,165.7800,167.3800,3049377
132,164.6000,166.4000,163.8800,165.8100,2594203
133,166.5400,166.7800,163.5300,165.2800,2776058
134,165.7000,166.9700,163.8400,166.8500,4905002
135,165.5600,166.7300,164.2300,165.6300,3852963
136,168.0000,168.6300,166.2100,167.0500,4206576
137,170.4400,171.0850,168.6500,169.6600,2629645
138,171.4800,172.0100,170.2100,170.8900,2587829
139,175.3900,175.4600,170.4350,170.6700,3341335
140,173.3900,174.9900,172.7600,173.6900,3294900
141,169.9400,174.9700,169.9400,173.4700,6459800
142,169.0000,170.1600,168.3800,169.9200,2726261
143,168.9700,169.1100,167.3300,169.0300,2956387
144,168.2600,169.6300,167.7900,168.9700,3492267
145,167.9400,168.3500,167.3400,168.2600,4468823
146,167.8600,168.1300,166.4800,167.3600,2600967
147,167.5000,168.0600,166.7600,167.5600,2414859
148,167.1300,168.0700,166.3200,167.1500,2255370
149,167.5000,167.5500,165.8800,166.2700,4266616
150,168.0100,170.2600,167.9000,169.9000,3522011
151,169.0000,169.2900,167.9400,168.3800,3155260
152,166.5000,168.6700,166.3800,168.6100,4222266
153,165.0000,166.6100,164.9200,165.7100,3400405
154,164.3500,164.8800,162.6200,164.6900,3829853
155,165.6900,166.2700,164.3000,164.4300,4030960
156,166.4900,166.7600,165.2605,166.2000,6011634
157,167.4000,168.2200,166.2250,167.4300,5263342
158,167.5000,167.8700,165.7300,167.1300,8983796
159,168.2000,172.4500,165.6600,168.9100,16702150
160,183.1700,184.2900,181.4000,184.1000,7616643
161,182.7300,184.6800,179.0000,182.1900,5950229
162,182.4500,183.3150,180.4500,181.9000,3076451
163,182.4300,182.8000,180.5700,181.5800,3037990
164,182.3500,183.4600,180.1700,181.4700,2886733
165,184.1600,184.6700,181.7800,183.1000,3003033
166,185.5900,185.7100,182.8600,183.7500,4473654
167,185.5700,187.4800,180.8800,181.2500,3528140
168,184.0000,185.1699,181.6850,182.2700,3547378
169,186.0400,186.7950,184.5800,185.9000,2861736
170,187.4200,187.9150,185.5200,186.0400,3081915
171,190.5400,191.2500,186.6600,189.3100,2790673
172,189.2400,190.2400,188.9118,189.8200,2673611
173,188.5900,190.3200,188.0200,189.1400,2012428
174,192.0000,193.2800,187.3400,187.9400,2924438
175,188.6000,191.3500,188.4850,190.9000,2818910
176,189.1400,189.8000,187.6000,188.8800,2689711
177,190.0000,190.4600,188.5200,189.8300,2362586
178,190.9400,191.9299,190.3400,190.9600,3742169
179,189.6000,190.9600,188.6000,190.8000,3693305
180,189.0200,190.0000,188.5000,188.5000,4229535
181,190.2600,190.8200,188.7500,188.7900,3718289
182,192.0000,192.9850,190.5100,190.8400,3988398
183,193.0000,193.3700,190.0100,191.9000,6013561
184,192.8700,193.9800,191.3100,193.9600,3238643
185,191.4900,193.5800,190.2800,193.3400,5317341
186,191.7000,193.2300,190.3200,191.6900,5410562
187,191.9900,193.0573,190.7000,191.0700,8828184
188,196.9500,197.7480,192.1200,193.4300,4102202
189,197.5500,198.1000,195.3200,196.7000,3960737
190,192.4600,199.1800,192.1500,197.7800,5862512
191,195.0900,195.3800,190.8800,191.7300,4712688
192,196.0600,197.7700,194.3800,195.9500,3943113
193,197.5800,198.7300,196.1400,196.5400,4604458
194,193.5000,198.1300,192.9600,196.1600,6945818
195,192.0000,193.9400,190.5700,191.9500,5653641
196,187.7600,193.8980,187.6000,193.0600,7938266
197,185.4900,188.3800,185.1800,188.2000,4018354
198,186.1500,186.8495,184.6900,185.0300,6458487
199,184.6300,185.3700,183.5500,185.3000,3216345
200,184.1600,185.1300,182.6200,184.8700,3641378
201,185.6000,186.1250,184.0600,184.1300,4620815
202,184.9000,186.4550,184.5700,185.7200,3433800
203,182.4500,184.5500,181.9300,184.2100,5078398
204,182.5600,183.0300,178.7500,179.7000,4728473
205,187.6400,188.7700,183.0600,183.4400,4247181
206,186.6300,188.9500,185.9452,187.6400,4842840
207,183.6200,186.9800,183.6200,186.8700,4714301
208,185.0000,185.0000,182.2600,183.5700,3173391
209,184.2800,184.7700,182.3600,183.7000,4290453
210,185.9000,186.4800,184.0300,186.1600,4724021
211,184.4400,187.1800,183.8500,186.3400,5064641
212,182.6300,184.5500,181.4900,184.3600,5161185
213,183.3400,184.0200,182.6250,183.7400,4841188
214,183.5500,184.6800,183.0400,183.4100,3338196
215,185.5100,185.7800,183.2550,183.4200,4379602
216,187.1000,187.3900,185.6150,185.7900,4055411
217,183.6300,187.5100,182.7100,186.9000,4669444
218,187.0500,187.6500,183.1400,183.6600,8876055
219,187.7100,188.6500,186.7700,187.8700,4575058
220,187.4600,189.4600,186.0500,187.1400,6107908
221,191.3100,192.3896,186.1600,187.4200,9895941
222,184.9600,196.9000,184.8300,190.4300,29596239
223,174.7600,174.8600,172.9000,173.9300,7831157
224,172.9000,174.0200,172.4800,173.9400,3983461
225,172.8200,174.4500,172.4000,172.8300,4925964
226,170.5900,171.5791,169.1800,171.4800,6929079
227,166.4900,166.9900,165.0400,166.8400,3776990
228,166.7900,167.8200,165.4950,166.0800,4288604
229,165.8000,167.2500,165.3400,166.9600,4869635
230,162.9700,165.9800,162.3550,165.8000,4958261
231,161.0200,162.2300,160.2900,162.1600,3778395
232,160.2800,161.3400,159.7400,161.2300,2967852
233,160.0000,160.4837,159.5100,160.0800,2617186
234,158.6900,161.2160,157.8850,161.1400,3321698
235,159.9100,160.5500,158.6700,159.1600,3698961
236,160.2200,161.8100,160.1700,160.8600,3212004
237,161.0000,161.7300,160.0800,160.1000,4086065
238,162.8300,163.2900,160.4600,161.5000,3825044
239,163.7500,164.1800,162.8300,163.5500,2526169
240,163.9600,163.9600,163.4000,163.7500,2071313
241,163.1400,163.6400,162.6800,163.4600,3006612
242,162.2300,163.3100,162.0500,163.2100,1772443
243,161.1000,162.4100,161.0000,162.1400,2442715
244,160.5900,161.0800,159.5300,160.7800,2982924
245,161.2900,161.8000,160.0100,160.0500,4865797
246,161.8000,162.2800,161.3200,161.5600,3717429
247,162.2300,163.3300,161.5766,162.7400,3677533
248,162.3000,164.0900,162.0400,162.2300,11016108
249,162.9300,163.4990,160.1490,162.9100,6129804
250,164.3700,164.9653,162.7350,163.6200,4989141
251,163.2700,166.3400,162.9200,164.7100,5292290
252,162.6800,163.6500,161.9500,163.5100,6077207
253,160.0000,162.0400,160.0000,161.9600,4561342
254,161.0000,161.4650,159.9700,160.2200,3665498
255,161.5900,162.3550,160.0100,160.2800,3356432
256,160.7600,162.4700,160.7200,161.3900,4556668
257,160.2900,162.7900,160.2900,161.1000,5779017
258,158.4100,160.5900,158.0000,160.5500,4871860
259,156.9500,158.6000,156.8900,158.5600,6740622
260,156.1500,157.5100,156.0200,156.4100,3568887
261,155.4400,155.7450,154.8600,155.6500,2666182
262,154.9900,156.1350,154.7500,155.5700,4053093
263,155.1300,155.4000,153.9200,155.1800,1799161
264,154.5000,155.7050,154.1600,155.1300,3045091
265,154.6000,154.6600,153.5100,153.9100,2859508
266,152.5100,154.6800,152.3500,154.3500,3658936
267,153.2900,153.5000,152.4601,152.8900,4426676
268,153.0000,153.3500,152.1300,153.0600,3519172
269,150.4000,153.2200,150.4000,152.5800,4632519
270,149.4500,150.8063,149.0500,150.4100,4321940
271,148.4600,148.4900,147.3500,148.1000,2647288
272,147.4400,149.1700,146.8500,149.0200,3179541
273,146.5500,146.9900,145.2800,146.6200,3412713
274,149.2500,149.6800,147.5850,148.0300,3618588
275,149.0300,149.2800,148.0300,148.8300,3549853
276,147.8900,149.2250,147.8500,148.9700,4597249
277,147.4500,148.4450,147.2800,147.9000,3510495
278,145.7700,147.1000,144.8400,147.0100,3902657
279,145.0000,146.5100,144.4500,145.4000,4750081
280,143.0000,144.7600,142.5900,144.6400,6592041
281,143.1900,144.5000,142.5800,142.6300,4204190
282,143.6200,144.7000,141.7100,142.5200,5469227
283,142.2000,144.4100,141.5800,143.7600,11130170
284,137.5000,138.4900,136.3300,137.0800,6472549
285,136.7400,137.9800,136.0500,137.7900,3697975
286,136.6300,137.6800,135.8700,136.3800,3457527
287,138.1500,139.2700,137.1200,137.1600,4865615
288,138.6400,139.4050,137.9300,138.0100,5314159
289,140.0000,140.4300,139.5800,139.9700,3329985
290,137.1200,140.6200,136.3100,140.3200,4172822
291,139.2800,139.7800,138.5200,139.2100,3361468
292,139.7700,140.1200,138.2700,138.4600,4583553
293,142.5100,142.9300,140.9500,141.2400,3921142
294,142.5100,143.3400,142.1400,143.2300,2511459
295,142.6000,143.4150,141.7200,142.1100,3015784
296,142.3000,142.4000,140.6800,142.2000,2354396
297,141.4000,142.9400,140.1100,142.0300,3511347
298,140.9000,141.7000,140.1900,141.5200,3223910
299,140.3700,141.2004,139.9900,141.0700,2637779
300,140.8700,141.6400,140.0000,140.3900,3284421
301,140.0400,141.4500,139.8600,140.8000,3275461
302,142.0000,142.1300,139.6100,140.3000,5703983
303,142.1400,142.2820,140.2050,141.5800,5783422
304,143.6700,143.8200,141.7600,143.1700,4439121
305,145.5100,146.1700,143.0201,143.2400,4824654
306,146.5700,147.4300,146.2500,146.4800,2694245
307,147.4100,148.1000,146.8200,146.9100,2562216
308,149.0000,149.2500,147.3100,147.3800,4944786
309,148.3600,151.9299,148.1300,149.8300,9636681
310,145.0000,146.7200,144.6600,146.5200,3945423
311,145.7700,146.4800,145.0600,145.0900,2508062
312,147.1100,147.8500,145.5300,145.9900,6234033
313,147.3800,147.7300,146.4800,147.3500,2723200
314,145.9500,146.9800,145.9200,146.5500,2627999
315,147.9200,148.0000,145.8000,146.3000,4457695
316,148.5700,148.7800,147.5800,148.3800,3273720
317,147.3500,148.5900,147.2600,147.6800,3722927
318,148.1300,148.7800,147.4000,147.5200,3333040
319,147.6600,148.3300,147.1200,148.0600,2932203
320,147.9100,149.0000,147.5719,148.1300,3731281
321,147.2600,148.1000,146.9200,147.9400,2727796
322,146.9400,147.7275,146.5400,146.8300,3885949
323,146.4200,146.9200,145.7452,146.8600,2245402
324,146.3000,146.7300,145.6200,146.4500,2778113
325,145.4100,146.7400,145.2100,146.0200,3561347
326,144.1800,145.4700,143.5000,145.3500,3660147
327,143.5050,144.4700,143.2200,143.5500,2900244
328,141.7200,143.4750,141.5800,143.4100,2559083
329,142.6600,143.2250,141.3000,141.4900,3557734
330,141.4200,142.3900,141.1100,142.2800,2937781
331,140.0000,141.8300,139.7600,141.4100,3915480
332,141.0100,142.6600,140.6000,140.6600,3742058
333,141.7000,142.0900,140.5600,140.6400,3285347
334,141.5000,142.3100,141.2000,141.8700,3656559
335,143.0500,143.3650,141.8020,141.9100,4226563
336,143.1200,143.4500,142.2050,143.1200,2526433
337,143.0400,144.5800,142.6900,143.2500,4735763
338,144.9400,144.9400,142.3000,142.4900,4073038
339,145.7000,146.1500,144.1100,145.9100,4654582
340,145.0000,146.5000,144.9300,146.1800,3438654
341,145.0900,146.0900,143.9900,144.2400,4223204
342,143.7800,145.2200,143.3116,144.4500,3952640
343,142.7800,144.3000,142.3100,144.1700,4959381
344,144.2500,144.4800,142.1700,143.3300,4798703
345,143.8100,144.6050,143.5300,144.1800,6138902
346,143.4400,143.9500,142.8500,143.4500,6686627
347,142.3000,143.3800,141.9000,142.9700,6331563
348,140.4400,141.2500,139.8800,141.0700,4046441
349,139.4200,140.4300,139.0403,140.3300,3770813
350,139.3500,140.1200,138.7788,139.5400,3475442
351,138.2100,139.7799,137.7600,138.9400,5858741
352,137.1900,140.3200,136.5600,138.3800,10896330
353,135.5300,136.4500,135.1900,135.4800,5519992
354,134.7100,135.9500,134.2900,135.3600,3852058
355,133.2600,134.6100,133.1000,134.2400,3168419
356,133.9100,133.9200,132.9400,133.4000,2861496
357,133.5100,135.0700,133.3600,133.9200,3221422
358,135.0700,135.3300,132.5750,132.8400,3732189
359,133.6600,134.5600,133.2300,134.4400,2925238
360,131.7600,133.0500,131.6950,132.9000,2369425
361,131.7800,133.8550,131.7500,132.0800,2982738
362,133.2350,133.9000,131.5500,132.1600,3508083
363,133.3200,134.3100,132.5900,134.2400,2955870
364,133.4200,134.3500,132.8700,133.6700,1477149
365,134.6900,135.0300,133.4250,133.8100,4236677
366,131.7500,134.3500,131.6900,134.0600,3639836
367,132.0600,132.1700,130.9100,131.7600,2753779
368,131.3000,132.9500,130.8300,132.3400,3219909
369,129.3900,131.4100,129.3100,131.3400,4845649
370,130.4000,130.6200,129.1800,129.4300,11324705
371,131.6800,132.9600,130.6800,131.1700,6013021
372,135.1100,135.3900,133.2900,133.6900,5501272
373,136.3600,137.2300,135.8900,135.9600,4272511
374,139.2300,139.4690,137.4700,137.4800,7473676
375,137.2700,138.8000,137.1750,138.4000,3812582
376,137.8000,138.9300,136.9400,137.2000,4514888
377,136.5100,138.1700,136.0000,137.6000,3927331
378,136.0000,136.6200,135.8216,136.4200,4500120
379,134.3600,136.1000,134.1700,135.3000,3981748
380,134.6900,135.9800,134.0100,134.4100,4128939
381,132.5000,134.4400,132.1900,134.3800,5772024
382,132.4300,132.9400,131.8800,132.6900,3297951
383,133.1200,133.5800,132.2700,132.6400,3993516
384,130.3800,133.1200,130.1500,132.4200,5375796
385,128.4400,130.1450,127.7800,129.8200,4136086
386,128.5100,129.4400,127.4600,128.5900,11086313
387,129.5600,130.0699,128.2600,129.4800,3741050
388,127.0600,129.6600,126.8100,128.8900,5612570
389,125.6100,127.2300,125.0100,126.7600,4102854
390,127.8200,127.9000,125.4700,125.6800,3915505
391,127.2400,129.0900,127.1300,128.1800,4592280
392,127.5000,128.1900,127.1500,127.5000,2806770
393,126.7900,128.2900,126.5500,127.2600,4306657
394,125.3000,126.5100,125.1894,126.1500,3797883
395,123.9400,125.8500,123.4700,125.7100,4515134
396,123.3500,123.8600,122.4500,123.4600,2749125
397,123.0000,123.6881,122.3400,123.3600,2915725
398,121.4100,122.8600,121.1100,122.8400,4564825
399,122.0200,122.2400,120.5500,120.9000,3446452
400,121.9900,122.4900,121.1000,122.0200,4189222
401,121.9000,121.9700,120.6600,121.1700,4540047
402,123.7600,123.9200,122.5500,123.4000,3663818
403,123.1100,124.1000,122.8050,123.6500,4971936
404,123.0300,123.5200,121.7563,122.5700,4468237
405,125.4600,125.5700,123.2600,123.4500,4554212
406,126.3000,126.4500,123.2700,125.1600,4445283
407,126.3500,126.7500,126.0600,126.0900,2724992
408,126.5800,127.2500,125.6400,126.4100,5061247
409,126.3700,127.0200,125.4550,126.9700,3204889
410,125.8100,126.5450,125.1200,125.8500,4058800
411,124.9000,126.1900,124.7600,125.8900,4275396
412,125.5500,126.0500,124.5600,125.4000,4043892
413,126.0000,126.7000,125.2700,125.7300,6725426
414,130.1500,130.9800,125.8400,126.3600,9749618
415,126.5000,126.9800,125.3000,126.3200,7014368
416,128.1400,128.6800,127.3500,127.7800,3193787
417,128.3000,128.7200,126.8000,127.8200,3657929
418,128.4600,129.8400,127.3100,128.1400,4180614
419,128.0100,128.3900,126.0000,127.9000,5621512
420,130.4000,130.8857,128.1700,128.5400,3957542
421,130.5800,131.1050,130.1800,130.4200,3132430
422,129.8300,131.0800,129.2400,131.0300,2614402
423,132.1600,132.6000,130.3150,130.5000,3050581
424,131.3700,132.6100,131.3700,132.1400,2898759
425,131.9900,132.1499,130.8900,131.6000,3382783
426,130.9700,132.6100,130.7700,132.0600,3840139
427,129.4700,131.2300,129.4200,131.0900,4524686
428,130.1600,131.4800,129.1000,129.2200,3561762
429,130.1200,130.3500,129.1800,129.7100,3279846
430,129.1800,129.6600,128.8000,129.3400,2889115
431,126.4700,130.2550,126.4700,129.3100,6524113
432,123.3600,125.4000,122.8800,125.2900,3812644
433,123.8100,124.9300,122.6000,123.3700,4651936
434,127.0000,127.2150,124.0100,124.0500,3549024
435,126.9000,127.1500,125.6600,126.5700,3856345
436,124.3100,126.1600,124.1900,125.9400,4588304
437,124.0800,124.5200,122.9300,123.6900,37400167
438,122.9600,124.8200,121.9200,124.7000,6440023
439,122.9900,123.3500,121.7100,123.2800,5989339
440,126.4900,126.6400,123.2000,124.6500,8114792
441,125.1500,128.1900,124.8500,125.5800,8188369
442,126.1200,127.2900,125.1300,125.4500,5990867
443,128.3000,128.5300,125.9800,126.1600,5478317
444,128.4800,128.7400,127.5450,128.0500,2778798
445,130.2800,130.4200,128.1900,128.2500,3530439
446,129.6400,130.8600,129.5900,130.1900,2982980
447,129.3500,129.9050,128.7700,129.6400,2860286
448,128.3900,129.2200,127.7100,128.9300,3340254
449,128.9000,129.4726,127.7400,128.1900,3760678
450,130.5500,130.6100,129.1400,129.3000,5143133
451,131.4200,131.8700,130.1300,130.4900,2761326
452,129.6200,130.6700,129.2200,130.5700,3015907
453,131.5000,131.7000,128.8600,130.7900,3725648
454,131.9000,131.9900,130.2900,130.9700,3200185
455,134.0000,134.3850,131.6600,131.7100,4257210
456,134.5000,135.5800,133.8900,135.0200,3466184
457,135.5700,135.9672,134.5900,135.0000,2965495
458,135.2000,136.4450,135.0700,136.4000,2507004
459,137.0500,137.2400,135.0500,136.0100,3202172
460,136.0000,137.3900,135.8500,137.3500,4403015
461,133.7800,135.7700,133.5000,135.6000,5049571
462,134.9900,135.7300,133.3400,133.7500,3918817
463,135.7100,136.7400,135.1600,135.9800,4593748
464,135.6700,136.4000,134.4500,135.8400,3737553
465,135.8300,136.3200,134.9500,136.1800,4841300
466,136.3500,136.9500,135.5300,136.9400,3755720
467,135.9600,136.7200,134.8500,136.3900,6107793
468,134.4900,135.7900,132.8000,135.0900,5428898
469,135.5000,135.6500,133.7600,134.7300,7206448
470,134.3200,136.1100,133.9800,135.3000,5375712
471,134.4400,135.4880,133.7701,134.3900,8143146
472,137.5300,138.2700,132.9800,134.4500,17548483
473,140.4700,141.0300,139.3600,140.7600,7347453
474,141.2500,142.7500,140.0000,141.4900,4407622
475,141.4000,142.9850,141.0600,141.8600,5898436
476,141.6700,141.8600,140.5100,141.2000,7153341
477,140.0000,142.2300,139.7500,140.6200,4833924
478,144.4000,144.6780,140.2250,140.4100,6445642
479,146.4200,147.1800,145.0100,145.1900,2986461
480,144.0600,146.1000,144.0100,145.8900,2455786
481,144.8800,146.6600,144.5200,145.5500,2716118
482,145.0000,145.5300,143.4500,145.2600,3268738
483,143.6100,144.8500,142.9000,144.8000,2152172
484,144.0800,145.4700,143.4000,143.5500,3987782
485,142.3800,144.2500,141.5800,143.7000,3574042
486,142.4400,142.4980,140.0100,141.1100,2866648
487,142.0700,143.6150,141.3675,142.6000,3869236
488,141.1000,141.9000,140.4800,141.5500,3338829
489,140.5400,140.9000,139.4500,140.8900,2858110
490,140.5800,142.2600,140.4500,141.0600,2337207
491,142.4000,142.8100,139.9500,140.0200,2539577
492,141.7300,142.7200,141.2300,142.4200,2742525
493,140.5900,141.8565,139.6000,141.6500,2092715
494,140.9500,141.4400,138.6200,140.8800,3337851
495,141.8400,143.0900,140.9750,142.1400,3793700
496,138.8400,141.4250,138.3400,141.2800,5156450
497,140.1600,140.4400,137.1950,138.8700,5282860
498,141.2500,141.9150,138.9700,140.1600,9834427
499,148.5200,148.9800,141.5800,142.3600,6687744
500,150.4700,151.9100,148.4500,149.8600,4205878
501,150.3700,153.2100,149.9500,150.5700,8811553
502,147.8200,149.2100,146.9426,149.2100,4032780
503,147.4000,148.3400,146.9700,147.0500,3047581
504,147.9000,149.1530,147.3650,147.7800,2665687
505,147.3300,148.1050,146.2900,147.2700,3971285
506,147.3000,147.8000,146.7000,147.5000,2847610
507,147.9400,148.9300,146.8000,147.4100,2784767
508,148.1300,149.1600,147.7300,148.6700,2899995
509,149.9800,150.0100,147.3400,149.1600,4495924
510,146.1900,149.6400,145.6700,148.9000,6377582
511,145.9100,147.1668,145.7000,146.4900,2754744
512,147.9800,148.2400,145.9350,146.1800,3538696
513,148.2700,149.4900,148.1010,148.3700,2075156
514,149.1000,150.4600,148.3000,148.7500,3658459
515,147.6000,149.3500,147.0200,149.1000,7062060
516,147.5500,147.9280,146.4500,146.6800,3476208
517,146.5600,148.3100,145.9400,147.6400,4661735
518,143.4100,146.1800,143.2500,146.0900,3955162
519,144.1300,144.9500,144.0081,144.5200,3445302
520,144.0800,146.1609,142.0000,144.3400,4727107
521,142.6300,146.0800,142.1800,144.2000,5245624
522,141.5000,144.1300,140.9600,143.1700,5871264
523,140.2600,141.3700,138.2900,141.2300,5389025
524,137.9500,138.9000,136.9400,137.3900,4720007
525,139.0000,140.9300,138.7200,140.0400,5042756
526,136.6400,138.7000,136.5100,138.3400,4043062
527,135.6500,137.7300,134.9400,136.9600,4177972
528,136.4200,136.4800,133.9700,134.4700,4442443
529,137.7500,140.1700,136.8000,136.8300,5365264
530,138.2500,138.6500,136.7000,138.2000,3590607
531,138.0600,138.7699,136.5950,138.2900,4915270
532,135.5600,138.8615,135.2200,138.5100,5965457
533,135.5500,136.4000,134.4450,134.7700,3993168
534,133.7200,135.8630,132.8100,135.0100,5140023
535,132.0000,133.3000,131.3000,132.9300,5957623
536,130.9000,133.1100,129.8500,132.6900,5610914
537,128.3900,130.8450,127.5900,129.9000,7201256
538,126.2500,128.9600,125.1500,128.3000,13623115
539,122.3600,123.9400,121.9875,122.5100,5906576
540,123.0000,123.9400,121.8200,122.9400,5120336
541,121.8000,122.8750,121.4300,121.5200,5458585
542,121.8000,122.5400,119.8400,120.0400,3763840
543,116.1000,122.1500,115.5450,121.7900,5837645
544,118.0000,118.8100,117.2000,117.5700,3338754
545,117.4600,119.2300,116.9400,117.8000,4043265
546,119.7900,119.9600,117.0400,117.7500,5990008
547,121.5000,121.8016,118.0700,118.8200,4499672
548,124.8800,125.3000,121.7700,122.2300,5074624
549,124.7100,126.4600,124.2300,125.7400,3212872
550,122.8000,125.6500,122.5200,125.5000,4566055
551,120.1600,122.2100,119.6000,121.5100,4261729
552,121.6600,122.4300,118.6100,118.8100,5346108
553,121.8500,122.6200,120.5700,121.6300,3817723
554,121.6500,123.2300,119.8100,122.7600,4996378
555,122.6000,123.9500,121.0800,121.7400,4117215
556,122.3000,124.2600,121.7500,122.0100,3987817
557,124.5300,125.0000,121.7400,122.7100,5195693
558,124.7600,126.5100,124.4100,125.3100,4038335
559,126.8900,127.8400,124.9200,124.9300,3389545
560,126.9000,126.9900,125.5200,126.3000,2837485
561,126.4900,128.0600,126.2800,127.7300,3981606
562,124.3600,127.5300,123.8300,127.2700,9839696
563,127.3900,127.4650,124.9000,125.4900,5141671
564,127.5000,129.0000,126.8450,127.6900,3819067
565,129.1400,129.9090,126.7709,127.2500,4565585
566,130.3300,130.9900,129.8900,130.6600,3741168
567,128.9000,129.4900,128.0600,129.1900,3293365
568,127.2000,128.5400,126.5900,128.4700,2964613
569,126.6900,127.8667,126.2800,127.7100,2401513
570,127.8000,128.0600,126.3000,126.7200,3345343
571,130.3000,130.5600,127.2400,127.7900,3040813
572,128.4000,129.8173,127.7400,129.6600,3396219
573,129.9200,130.0000,128.4000,128.4500,3490380
574,130.5600,130.7700,129.2900,129.5800,2407888
575,129.9900,131.4200,129.5700,130.3100,2751308
576,134.1000,134.1800,130.3400,130.3800,4185254
577,133.6500,134.4250,133.0700,133.9800,2706005
578,134.8900,135.1100,133.1100,133.2300,2855421
